n_hor,n_ver,n_tot,eta,S
2,331,333,0.65039062,-0.98798799
17,317,334,0.65234375,-0.89820359
4,348,352,0.6875,-0.97727273
41,296,337,0.65820312,-0.75667656
82,242,324,0.6328125,-0.49382716
40,280,320,0.625,-0.75
77,252,329,0.64257812,-0.53191489
103,219,322,0.62890625,-0.36024845
97,242,339,0.66210938,-0.42772861
83,248,331,0.64648438,-0.49848943
103,225,328,0.640625,-0.37195122
83,243,326,0.63671875,-0.49079755
53,268,321,0.62695312,-0.66978193
43,285,328,0.640625,-0.73780488
18,315,333,0.65039062,-0.89189189
16,329,345,0.67382812,-0.90724638
12,320,332,0.6484375,-0.92771084
16,311,327,0.63867188,-0.90214067
4,333,337,0.65820312,-0.97626113
10,322,332,0.6484375,-0.93975904
20,318,338,0.66015625,-0.8816568
14,324,338,0.66015625,-0.91715976
10,319,329,0.64257812,-0.93920973
10,328,338,0.66015625,-0.9408284
0,346,346,0.67578125,-1
7,326,333,0.65039062,-0.95795796
1,341,342,0.66796875,-0.99415205
8,324,332,0.6484375,-0.95180723
2,338,340,0.6640625,-0.98823529
1,341,342,0.66796875,-0.99415205
28,307,335,0.65429688,-0.83283582
19,307,326,0.63671875,-0.88343558
12,314,326,0.63671875,-0.92638037
12,328,340,0.6640625,-0.92941176
12,326,338,0.66015625,-0.92899408
1,338,339,0.66210938,-0.99410029
4,340,344,0.671875,-0.97674419
4,331,335,0.65429688,-0.9761194
7,328,335,0.65429688,-0.95820896
22,305,327,0.63867188,-0.86544343
24,306,330,0.64453125,-0.85454545
11,319,330,0.64453125,-0.93333333
13,329,342,0.66796875,-0.92397661
31,294,325,0.63476562,-0.80923077
39,299,338,0.66015625,-0.76923077
28,317,345,0.67382812,-0.83768116
22,311,333,0.65039062,-0.86786787
4,332,336,0.65625,-0.97619048
8,333,341,0.66601562,-0.95307918
3,327,330,0.64453125,-0.98181818
7,332,339,0.66210938,-0.95870206
3,339,342,0.66796875,-0.98245614
17,332,349,0.68164062,-0.9025788
2,339,341,0.66601562,-0.98826979
0,346,346,0.67578125,-1
1,342,343,0.66992188,-0.9941691
1,347,348,0.6796875,-0.99425287
0,335,335,0.65429688,-1
4,321,325,0.63476562,-0.97538462
4,345,349,0.68164062,-0.97707736
11,328,339,0.66210938,-0.93510324
10,321,331,0.64648438,-0.93957704
6,333,339,0.66210938,-0.96460177
10,336,346,0.67578125,-0.94219653
10,322,332,0.6484375,-0.93975904
23,306,329,0.64257812,-0.86018237
31,300,331,0.64648438,-0.81268882
42,307,349,0.68164062,-0.75931232
32,294,326,0.63671875,-0.80368098
38,298,336,0.65625,-0.77380952
110,215,325,0.63476562,-0.32307692
90,229,319,0.62304688,-0.43573668
88,245,333,0.65039062,-0.47147147
98,235,333,0.65039062,-0.41141141
113,223,336,0.65625,-0.32738095
101,220,321,0.62695312,-0.37071651
87,244,331,0.64648438,-0.47432024
81,260,341,0.66601562,-0.52492669
55,272,327,0.63867188,-0.66360856
50,287,337,0.65820312,-0.70326409
16,319,335,0.65429688,-0.90447761
3,340,343,0.66992188,-0.98250729
10,324,334,0.65234375,-0.94011976
17,307,324,0.6328125,-0.89506173
13,322,335,0.65429688,-0.92238806
14,329,343,0.66992188,-0.91836735
31,309,340,0.6640625,-0.81764706
39,293,332,0.6484375,-0.76506024
10,314,324,0.6328125,-0.9382716
23,309,332,0.6484375,-0.86144578
26,314,340,0.6640625,-0.84705882
18,301,319,0.62304688,-0.88714734
3,336,339,0.66210938,-0.98230088
10,321,331,0.64648438,-0.93957704
17,328,345,0.67382812,-0.90144928
17,307,324,0.6328125,-0.89506173
14,328,342,0.66796875,-0.91812865
17,319,336,0.65625,-0.89880952
29,296,325,0.63476562,-0.82153846
15,319,334,0.65234375,-0.91017964
10,336,346,0.67578125,-0.94219653
25,297,322,0.62890625,-0.8447205
0,343,343,0.66992188,-1
5,333,338,0.66015625,-0.9704142
3,336,339,0.66210938,-0.98230088
9,332,341,0.66601562,-0.94721408
6,328,334,0.65234375,-0.96407186
7,330,337,0.65820312,-0.95845697
19,326,345,0.67382812,-0.88985507
30,308,338,0.66015625,-0.82248521
39,269,308,0.6015625,-0.74675325
29,305,334,0.65234375,-0.82634731
28,307,335,0.65429688,-0.83283582
10,306,316,0.6171875,-0.93670886
28,297,325,0.63476562,-0.82769231
33,295,328,0.640625,-0.79878049
34,299,333,0.65039062,-0.7957958
28,309,337,0.65820312,-0.83382789
26,313,339,0.66210938,-0.84660767
35,303,338,0.66015625,-0.79289941
14,309,323,0.63085938,-0.91331269
20,322,342,0.66796875,-0.88304094
31,304,335,0.65429688,-0.81492537
12,319,331,0.64648438,-0.92749245
8,331,339,0.66210938,-0.95280236
20,312,332,0.6484375,-0.87951807
18,324,342,0.66796875,-0.89473684
50,270,320,0.625,-0.6875
3,339,342,0.66796875,-0.98245614
4,325,329,0.64257812,-0.97568389
0,320,320,0.625,-1
15,316,331,0.64648438,-0.90936556
21,316,337,0.65820312,-0.87537092
51,288,339,0.66210938,-0.69911504
52,284,336,0.65625,-0.69047619
45,284,329,0.64257812,-0.72644377
64,268,332,0.6484375,-0.61445783
51,277,328,0.640625,-0.68902439
60,269,329,0.64257812,-0.63525836
34,282,316,0.6171875,-0.78481013
12,325,337,0.65820312,-0.92878338
12,319,331,0.64648438,-0.92749245
7,328,335,0.65429688,-0.95820896
0,335,335,0.65429688,-1
2,332,334,0.65234375,-0.98802395
17,313,330,0.64453125,-0.8969697
16,311,327,0.63867188,-0.90214067
18,319,337,0.65820312,-0.89317507
14,322,336,0.65625,-0.91666667
26,305,331,0.64648438,-0.8429003
37,300,337,0.65820312,-0.78041543
47,275,322,0.62890625,-0.70807453
25,314,339,0.66210938,-0.85250737
15,312,327,0.63867188,-0.90825688
19,319,338,0.66015625,-0.88757396
7,330,337,0.65820312,-0.95845697
36,287,323,0.63085938,-0.77708978
4,331,335,0.65429688,-0.9761194
10,333,343,0.66992188,-0.94169096
11,327,338,0.66015625,-0.93491124
10,344,354,0.69140625,-0.94350282
8,329,337,0.65820312,-0.95252226
0,331,331,0.64648438,-1
9,338,347,0.67773438,-0.9481268
20,306,326,0.63671875,-0.87730061
5,328,333,0.65039062,-0.96996997
14,325,339,0.66210938,-0.91740413
0,337,337,0.65820312,-1
3,331,334,0.65234375,-0.98203593
13,322,335,0.65429688,-0.92238806
2,327,329,0.64257812,-0.98784195
14,322,336,0.65625,-0.91666667
19,315,334,0.65234375,-0.88622754
7,330,337,0.65820312,-0.95845697
7,329,336,0.65625,-0.95833333
25,315,340,0.6640625,-0.85294118
24,306,330,0.64453125,-0.85454545
23,311,334,0.65234375,-0.86227545
13,323,336,0.65625,-0.92261905
3,329,332,0.6484375,-0.98192771
22,319,341,0.66601562,-0.87096774
29,306,335,0.65429688,-0.82686567
31,290,321,0.62695312,-0.80685358
40,291,331,0.64648438,-0.75830816
13,330,343,0.66992188,-0.92419825
4,347,351,0.68554688,-0.97720798
0,338,338,0.66015625,-1
24,293,317,0.61914062,-0.84858044
13,329,342,0.66796875,-0.92397661
45,279,324,0.6328125,-0.72222222
27,298,325,0.63476562,-0.83384615
24,312,336,0.65625,-0.85714286
8,332,340,0.6640625,-0.95294118
5,341,346,0.67578125,-0.97109827
31,308,339,0.66210938,-0.81710914
4,326,330,0.64453125,-0.97575758
15,325,340,0.6640625,-0.91176471
12,321,333,0.65039062,-0.92792793
4,335,339,0.66210938,-0.97640118
41,285,326,0.63671875,-0.74846626
52,295,347,0.67773438,-0.70028818
64,269,333,0.65039062,-0.61561562
70,253,323,0.63085938,-0.56656347
99,233,332,0.6484375,-0.40361446
112,222,334,0.65234375,-0.32934132
169,150,319,0.62304688,0.059561129
123,201,324,0.6328125,-0.24074074
72,258,330,0.64453125,-0.56363636
74,256,330,0.64453125,-0.55151515
55,275,330,0.64453125,-0.66666667
65,274,339,0.66210938,-0.61651917
36,300,336,0.65625,-0.78571429
28,292,320,0.625,-0.825
40,288,328,0.640625,-0.75609756
46,302,348,0.6796875,-0.73563218
53,268,321,0.62695312,-0.66978193
18,323,341,0.66601562,-0.89442815
36,300,336,0.65625,-0.78571429
31,283,314,0.61328125,-0.80254777
24,305,329,0.64257812,-0.85410334
44,295,339,0.66210938,-0.74041298
1,339,340,0.6640625,-0.99411765
2,318,320,0.625,-0.9875
1,349,350,0.68359375,-0.99428571
10,329,339,0.66210938,-0.94100295
10,327,337,0.65820312,-0.94065282
17,323,340,0.6640625,-0.9
19,316,335,0.65429688,-0.88656716
29,303,332,0.6484375,-0.8253012
9,332,341,0.66601562,-0.94721408
54,285,339,0.66210938,-0.68141593
8,339,347,0.67773438,-0.95389049
7,325,332,0.6484375,-0.95783133
11,318,329,0.64257812,-0.9331307
40,288,328,0.640625,-0.75609756
23,313,336,0.65625,-0.86309524
11,324,335,0.65429688,-0.93432836
7,314,321,0.62695312,-0.95638629
21,308,329,0.64257812,-0.87234043
14,332,346,0.67578125,-0.91907514
11,316,327,0.63867188,-0.93272171
3,330,333,0.65039062,-0.98198198
3,332,335,0.65429688,-0.98208955
18,319,337,0.65820312,-0.89317507
43,289,332,0.6484375,-0.74096386
43,281,324,0.6328125,-0.7345679
51,284,335,0.65429688,-0.69552239
30,307,337,0.65820312,-0.82195846
9,334,343,0.66992188,-0.94752187
5,342,347,0.67773438,-0.97118156
12,317,329,0.64257812,-0.92705167
13,312,325,0.63476562,-0.92
10,325,335,0.65429688,-0.94029851
16,314,330,0.64453125,-0.9030303
10,336,346,0.67578125,-0.94219653
2,338,340,0.6640625,-0.98823529
3,334,337,0.65820312,-0.98219585
18,314,332,0.6484375,-0.89156627
13,327,340,0.6640625,-0.92352941
14,308,322,0.62890625,-0.91304348
4,324,328,0.640625,-0.97560976
3,336,339,0.66210938,-0.98230088
0,341,341,0.66601562,-1
10,323,333,0.65039062,-0.93993994
0,336,336,0.65625,-1
8,326,334,0.65234375,-0.95209581
39,293,332,0.6484375,-0.76506024
46,293,339,0.66210938,-0.72861357
47,284,331,0.64648438,-0.71601208
62,270,332,0.6484375,-0.62650602
40,290,330,0.64453125,-0.75757576
55,291,346,0.67578125,-0.68208092
38,292,330,0.64453125,-0.76969697
53,287,340,0.6640625,-0.68823529
42,283,325,0.63476562,-0.74153846
16,318,334,0.65234375,-0.90419162
12,328,340,0.6640625,-0.92941176
11,323,334,0.65234375,-0.93413174
6,345,351,0.68554688,-0.96581197
16,318,334,0.65234375,-0.90419162
33,294,327,0.63867188,-0.79816514
30,287,317,0.61914062,-0.81072555
27,310,337,0.65820312,-0.83976261
11,322,333,0.65039062,-0.93393393
38,285,323,0.63085938,-0.76470588
26,302,328,0.640625,-0.84146341
26,307,333,0.65039062,-0.84384384
24,318,342,0.66796875,-0.85964912
8,334,342,0.66796875,-0.95321637
9,333,342,0.66796875,-0.94736842
16,326,342,0.66796875,-0.90643275
8,334,342,0.66796875,-0.95321637
11,318,329,0.64257812,-0.9331307
5,330,335,0.65429688,-0.97014925
1,342,343,0.66992188,-0.9941691
0,326,326,0.63671875,-1
9,323,332,0.6484375,-0.94578313
17,311,328,0.640625,-0.89634146
19,302,321,0.62695312,-0.88161994
2,350,352,0.6875,-0.98863636
2,340,342,0.66796875,-0.98830409
6,337,343,0.66992188,-0.96501458
3,327,330,0.64453125,-0.98181818
14,317,331,0.64648438,-0.91540785
10,322,332,0.6484375,-0.93975904
9,335,344,0.671875,-0.94767442
18,311,329,0.64257812,-0.89057751
7,328,335,0.65429688,-0.95820896
5,340,345,0.67382812,-0.97101449
28,301,329,0.64257812,-0.82978723
13,320,333,0.65039062,-0.92192192
31,308,339,0.66210938,-0.81710914
13,311,324,0.6328125,-0.91975309
16,322,338,0.66015625,-0.90532544
23,307,330,0.64453125,-0.86060606
18,316,334,0.65234375,-0.89221557
7,333,340,0.6640625,-0.95882353
12,333,345,0.67382812,-0.93043478
10,321,331,0.64648438,-0.93957704
14,320,334,0.65234375,-0.91616766
2,340,342,0.66796875,-0.98830409
24,305,329,0.64257812,-0.85410334
4,334,338,0.66015625,-0.97633136
23,317,340,0.6640625,-0.86470588
41,285,326,0.63671875,-0.74846626
4,335,339,0.66210938,-0.97640118
15,327,342,0.66796875,-0.9122807
1,344,345,0.67382812,-0.9942029
12,317,329,0.64257812,-0.92705167
4,326,330,0.64453125,-0.97575758
3,337,340,0.6640625,-0.98235294
5,329,334,0.65234375,-0.97005988
28,303,331,0.64648438,-0.83081571
38,289,327,0.63867188,-0.7675841
11,318,329,0.64257812,-0.9331307
9,321,330,0.64453125,-0.94545455
16,315,331,0.64648438,-0.90332326
8,340,348,0.6796875,-0.95402299
17,319,336,0.65625,-0.89880952
36,299,335,0.65429688,-0.78507463
67,266,333,0.65039062,-0.5975976
26,295,321,0.62695312,-0.83800623
26,311,337,0.65820312,-0.84569733
32,301,333,0.65039062,-0.80780781
54,277,331,0.64648438,-0.67371601
51,286,337,0.65820312,-0.69732938
48,285,333,0.65039062,-0.71171171
46,294,340,0.6640625,-0.72941176
43,286,329,0.64257812,-0.73860182
63,256,319,0.62304688,-0.60501567
76,253,329,0.64257812,-0.53799392
18,317,335,0.65429688,-0.89253731
14,316,330,0.64453125,-0.91515152
12,330,342,0.66796875,-0.92982456
18,316,334,0.65234375,-0.89221557
29,296,325,0.63476562,-0.82153846
47,283,330,0.64453125,-0.71515152
56,270,326,0.63671875,-0.65644172
8,326,334,0.65234375,-0.95209581
1,337,338,0.66015625,-0.99408284
5,330,335,0.65429688,-0.97014925
9,331,340,0.6640625,-0.94705882
47,292,339,0.66210938,-0.72271386
59,275,334,0.65234375,-0.64670659
30,314,344,0.671875,-0.8255814
59,281,340,0.6640625,-0.65294118
60,263,323,0.63085938,-0.62848297
56,275,331,0.64648438,-0.66163142
35,299,334,0.65234375,-0.79041916
31,305,336,0.65625,-0.81547619
51,281,332,0.6484375,-0.69277108
37,299,336,0.65625,-0.7797619
27,316,343,0.66992188,-0.8425656
32,293,325,0.63476562,-0.80307692
31,292,323,0.63085938,-0.80804954
18,302,320,0.625,-0.8875
7,318,325,0.63476562,-0.95692308
21,312,333,0.65039062,-0.87387387
13,316,329,0.64257812,-0.92097264
6,325,331,0.64648438,-0.96374622
28,316,344,0.671875,-0.8372093
29,308,337,0.65820312,-0.82789318
45,303,348,0.6796875,-0.74137931
27,303,330,0.64453125,-0.83636364
25,308,333,0.65039062,-0.84984985
3,332,335,0.65429688,-0.98208955
4,340,344,0.671875,-0.97674419
0,342,342,0.66796875,-1
1,342,343,0.66992188,-0.9941691
35,291,326,0.63671875,-0.78527607
32,303,335,0.65429688,-0.80895522
20,309,329,0.64257812,-0.87841945
20,312,332,0.6484375,-0.87951807
16,320,336,0.65625,-0.9047619
2,322,324,0.6328125,-0.98765432
7,336,343,0.66992188,-0.95918367
7,328,335,0.65429688,-0.95820896
28,311,339,0.66210938,-0.83480826
27,310,337,0.65820312,-0.83976261
36,311,347,0.67773438,-0.7925072
20,317,337,0.65820312,-0.88130564
5,324,329,0.64257812,-0.96960486
21,317,338,0.66015625,-0.87573964
14,307,321,0.62695312,-0.91277259
38,293,331,0.64648438,-0.77039275
64,265,329,0.64257812,-0.61094225
73,257,330,0.64453125,-0.55757576
77,256,333,0.65039062,-0.53753754
32,319,351,0.68554688,-0.81766382
21,310,331,0.64648438,-0.87311178
6,328,334,0.65234375,-0.96407186
7,341,348,0.6796875,-0.95977011
20,310,330,0.64453125,-0.87878788
27,288,315,0.61523438,-0.82857143
5,331,336,0.65625,-0.9702381
3,339,342,0.66796875,-0.98245614
4,328,332,0.6484375,-0.97590361
21,313,334,0.65234375,-0.8742515
12,325,337,0.65820312,-0.92878338
16,319,335,0.65429688,-0.90447761
17,306,323,0.63085938,-0.89473684
9,335,344,0.671875,-0.94767442
14,317,331,0.64648438,-0.91540785
42,292,334,0.65234375,-0.74850299
6,326,332,0.6484375,-0.96385542
38,286,324,0.6328125,-0.7654321
27,302,329,0.64257812,-0.83586626
40,296,336,0.65625,-0.76190476
37,282,319,0.62304688,-0.76802508
25,316,341,0.66601562,-0.85337243
33,291,324,0.6328125,-0.7962963
47,286,333,0.65039062,-0.71771772
57,275,332,0.6484375,-0.65662651
40,291,331,0.64648438,-0.75830816
29,304,333,0.65039062,-0.82582583
30,296,326,0.63671875,-0.81595092
9,328,337,0.65820312,-0.94658754
0,334,334,0.65234375,-1
7,339,346,0.67578125,-0.95953757
3,326,329,0.64257812,-0.98176292
4,337,341,0.66601562,-0.97653959
23,307,330,0.64453125,-0.86060606
62,278,340,0.6640625,-0.63529412
35,304,339,0.66210938,-0.79351032
20,302,322,0.62890625,-0.8757764
23,315,338,0.66015625,-0.86390533
24,315,339,0.66210938,-0.85840708
15,330,345,0.67382812,-0.91304348
5,331,336,0.65625,-0.9702381
15,314,329,0.64257812,-0.90881459
14,319,333,0.65039062,-0.91591592
0,349,349,0.68164062,-1
0,332,332,0.6484375,-1
9,320,329,0.64257812,-0.94528875
2,326,328,0.640625,-0.98780488
3,334,337,0.65820312,-0.98219585
1,333,334,0.65234375,-0.99401198
7,323,330,0.64453125,-0.95757576
32,297,329,0.64257812,-0.80547112
18,316,334,0.65234375,-0.89221557
37,306,343,0.66992188,-0.78425656
6,332,338,0.66015625,-0.96449704
31,301,332,0.6484375,-0.81325301
20,326,346,0.67578125,-0.88439306
5,335,340,0.6640625,-0.97058824
2,335,337,0.65820312,-0.98813056
0,327,327,0.63867188,-1
12,324,336,0.65625,-0.92857143
13,312,325,0.63476562,-0.92
12,334,346,0.67578125,-0.93063584
13,324,337,0.65820312,-0.92284866
17,325,342,0.66796875,-0.9005848
13,317,330,0.64453125,-0.92121212
12,322,334,0.65234375,-0.92814371
29,299,328,0.640625,-0.82317073
1,337,338,0.66015625,-0.99408284
12,328,340,0.6640625,-0.92941176
21,303,324,0.6328125,-0.87037037
28,292,320,0.625,-0.825
43,295,338,0.66015625,-0.74556213
35,288,323,0.63085938,-0.78328173
54,279,333,0.65039062,-0.67567568
40,283,323,0.63085938,-0.75232198
6,332,338,0.66015625,-0.96449704
5,338,343,0.66992188,-0.97084548
2,336,338,0.66015625,-0.98816568
11,321,332,0.6484375,-0.93373494
16,324,340,0.6640625,-0.90588235
3,335,338,0.66015625,-0.98224852
17,316,333,0.65039062,-0.8978979
2,337,339,0.66210938,-0.98820059
0,350,350,0.68359375,-1
8,329,337,0.65820312,-0.95252226
7,330,337,0.65820312,-0.95845697
13,320,333,0.65039062,-0.92192192
6,340,346,0.67578125,-0.96531792
10,327,337,0.65820312,-0.94065282
6,334,340,0.6640625,-0.96470588
0,348,348,0.6796875,-1
4,320,324,0.6328125,-0.97530864
0,345,345,0.67382812,-1
15,317,332,0.6484375,-0.90963855
3,345,348,0.6796875,-0.98275862
7,326,333,0.65039062,-0.95795796
15,318,333,0.65039062,-0.90990991
32,297,329,0.64257812,-0.80547112
32,317,349,0.68164062,-0.81661891
18,308,326,0.63671875,-0.88957055
33,300,333,0.65039062,-0.8018018
22,295,317,0.61914062,-0.86119874
16,322,338,0.66015625,-0.90532544
36,292,328,0.640625,-0.7804878
56,277,333,0.65039062,-0.66366366
13,322,335,0.65429688,-0.92238806
4,341,345,0.67382812,-0.97681159
16,324,340,0.6640625,-0.90588235
0,346,346,0.67578125,-1
25,299,324,0.6328125,-0.84567901
36,286,322,0.62890625,-0.77639752
8,330,338,0.66015625,-0.95266272
10,310,320,0.625,-0.9375
18,320,338,0.66015625,-0.89349112
4,330,334,0.65234375,-0.9760479
12,321,333,0.65039062,-0.92792793
30,308,338,0.66015625,-0.82248521
10,323,333,0.65039062,-0.93993994
18,318,336,0.65625,-0.89285714
35,310,345,0.67382812,-0.79710145
16,331,347,0.67773438,-0.90778098
33,299,332,0.6484375,-0.80120482
16,320,336,0.65625,-0.9047619
31,295,326,0.63671875,-0.80981595
42,292,334,0.65234375,-0.74850299
19,297,316,0.6171875,-0.87974684
15,319,334,0.65234375,-0.91017964
26,313,339,0.66210938,-0.84660767
22,301,323,0.63085938,-0.86377709
47,297,344,0.671875,-0.72674419
5,334,339,0.66210938,-0.97050147
28,310,338,0.66015625,-0.83431953
29,312,341,0.66601562,-0.82991202
10,331,341,0.66601562,-0.94134897
36,299,335,0.65429688,-0.78507463
42,290,332,0.6484375,-0.74698795
8,338,346,0.67578125,-0.95375723
14,313,327,0.63867188,-0.91437309
22,314,336,0.65625,-0.86904762
10,324,334,0.65234375,-0.94011976
28,308,336,0.65625,-0.83333333
12,333,345,0.67382812,-0.93043478
3,333,336,0.65625,-0.98214286
10,316,326,0.63671875,-0.93865031
1,345,346,0.67578125,-0.99421965
10,328,338,0.66015625,-0.9408284
22,315,337,0.65820312,-0.8694362
8,324,332,0.6484375,-0.95180723
4,333,337,0.65820312,-0.97626113
2,352,354,0.69140625,-0.98870056
1,336,337,0.65820312,-0.99406528
2,345,347,0.67773438,-0.98847262
12,326,338,0.66015625,-0.92899408
20,314,334,0.65234375,-0.88023952
16,319,335,0.65429688,-0.90447761
4,324,328,0.640625,-0.97560976
21,316,337,0.65820312,-0.87537092
36,299,335,0.65429688,-0.78507463
50,285,335,0.65429688,-0.70149254
18,314,332,0.6484375,-0.89156627
13,324,337,0.65820312,-0.92284866
16,319,335,0.65429688,-0.90447761
25,307,332,0.6484375,-0.84939759
0,338,338,0.66015625,-1
12,319,331,0.64648438,-0.92749245
5,330,335,0.65429688,-0.97014925
17,320,337,0.65820312,-0.89910979
22,305,327,0.63867188,-0.86544343
23,298,321,0.62695312,-0.85669782
16,325,341,0.66601562,-0.90615836
3,333,336,0.65625,-0.98214286
9,321,330,0.64453125,-0.94545455
20,325,345,0.67382812,-0.88405797
33,297,330,0.64453125,-0.8
23,312,335,0.65429688,-0.86268657
19,313,332,0.6484375,-0.88554217
1,334,335,0.65429688,-0.99402985
9,329,338,0.66015625,-0.94674556
18,323,341,0.66601562,-0.89442815
11,320,331,0.64648438,-0.93353474
20,314,334,0.65234375,-0.88023952
31,296,327,0.63867188,-0.81039755
50,281,331,0.64648438,-0.6978852
32,312,344,0.671875,-0.81395349
22,321,343,0.66992188,-0.87172012
14,322,336,0.65625,-0.91666667
0,339,339,0.66210938,-1
21,319,340,0.6640625,-0.87647059
13,327,340,0.6640625,-0.92352941
34,300,334,0.65234375,-0.79640719
47,295,342,0.66796875,-0.7251462
17,313,330,0.64453125,-0.8969697
4,324,328,0.640625,-0.97560976
7,340,347,0.67773438,-0.95965418
10,335,345,0.67382812,-0.94202899
0,344,344,0.671875,-1
6,334,340,0.6640625,-0.96470588
11,347,358,0.69921875,-0.93854749
13,319,332,0.6484375,-0.92168675
2,347,349,0.68164062,-0.98853868
2,332,334,0.65234375,-0.98802395
12,325,337,0.65820312,-0.92878338
11,315,326,0.63671875,-0.93251534
19,314,333,0.65039062,-0.88588589
28,310,338,0.66015625,-0.83431953
29,311,340,0.6640625,-0.82941176
37,296,333,0.65039062,-0.77777778
14,314,328,0.640625,-0.91463415
32,301,333,0.65039062,-0.80780781
11,329,340,0.6640625,-0.93529412
22,309,331,0.64648438,-0.86706949
24,307,331,0.64648438,-0.85498489
32,299,331,0.64648438,-0.80664653
36,305,341,0.66601562,-0.7888563
65,261,326,0.63671875,-0.60122699
58,287,345,0.67382812,-0.66376812
84,242,326,0.63671875,-0.48466258
94,224,318,0.62109375,-0.40880503
64,272,336,0.65625,-0.61904762
1,340,341,0.66601562,-0.9941349
21,308,329,0.64257812,-0.87234043
13,336,349,0.68164062,-0.92550143
15,315,330,0.64453125,-0.90909091
13,325,338,0.66015625,-0.92307692
12,318,330,0.64453125,-0.92727273
5,338,343,0.66992188,-0.97084548
6,323,329,0.64257812,-0.96352584
6,331,337,0.65820312,-0.96439169
24,301,325,0.63476562,-0.85230769
13,320,333,0.65039062,-0.92192192
14,314,328,0.640625,-0.91463415
49,289,338,0.66015625,-0.71005917
72,257,329,0.64257812,-0.56231003
98,221,319,0.62304688,-0.38557994
90,244,334,0.65234375,-0.46107784
74,254,328,0.640625,-0.54878049
28,322,350,0.68359375,-0.84
11,328,339,0.66210938,-0.93510324
0,327,327,0.63867188,-1
3,335,338,0.66015625,-0.98224852
14,320,334,0.65234375,-0.91616766
36,301,337,0.65820312,-0.78635015
0,330,330,0.64453125,-1
5,326,331,0.64648438,-0.96978852
21,307,328,0.640625,-0.87195122
17,319,336,0.65625,-0.89880952
26,307,333,0.65039062,-0.84384384
26,295,321,0.62695312,-0.83800623
60,270,330,0.64453125,-0.63636364
77,267,344,0.671875,-0.55232558
94,234,328,0.640625,-0.42682927
95,237,332,0.6484375,-0.42771084
40,304,344,0.671875,-0.76744186
40,294,334,0.65234375,-0.76047904
57,259,316,0.6171875,-0.63924051
43,283,326,0.63671875,-0.73619632
19,311,330,0.64453125,-0.88484848
14,312,326,0.63671875,-0.91411043
24,314,338,0.66015625,-0.85798817
16,320,336,0.65625,-0.9047619
13,309,322,0.62890625,-0.91925466
0,333,333,0.65039062,-1
11,313,324,0.6328125,-0.93209877
14,324,338,0.66015625,-0.91715976
11,334,345,0.67382812,-0.93623188
25,305,330,0.64453125,-0.84848485
37,295,332,0.6484375,-0.77710843
25,321,346,0.67578125,-0.85549133
17,318,335,0.65429688,-0.89850746
27,315,342,0.66796875,-0.84210526
13,319,332,0.6484375,-0.92168675
11,328,339,0.66210938,-0.93510324
3,325,328,0.640625,-0.98170732
17,321,338,0.66015625,-0.89940828
42,289,331,0.64648438,-0.74622356
62,281,343,0.66992188,-0.63848397
67,261,328,0.640625,-0.59146341
32,300,332,0.6484375,-0.80722892
44,287,331,0.64648438,-0.73413897
11,326,337,0.65820312,-0.9347181
2,358,360,0.703125,-0.98888889
4,335,339,0.66210938,-0.97640118
19,312,331,0.64648438,-0.88519637
14,325,339,0.66210938,-0.91740413
31,299,330,0.64453125,-0.81212121
22,308,330,0.64453125,-0.86666667
6,323,329,0.64257812,-0.96352584
0,338,338,0.66015625,-1
28,315,343,0.66992188,-0.83673469
36,286,322,0.62890625,-0.77639752
60,271,331,0.64648438,-0.63746224
39,273,312,0.609375,-0.75
39,281,320,0.625,-0.75625
18,304,322,0.62890625,-0.88819876
35,309,344,0.671875,-0.79651163
32,304,336,0.65625,-0.80952381
3,332,335,0.65429688,-0.98208955
7,322,329,0.64257812,-0.95744681
4,351,355,0.69335938,-0.97746479
29,309,338,0.66015625,-0.82840237
11,333,344,0.671875,-0.93604651
16,306,322,0.62890625,-0.90062112
34,293,327,0.63867188,-0.79204893
28,298,326,0.63671875,-0.82822086
27,303,330,0.64453125,-0.83636364
13,324,337,0.65820312,-0.92284866
14,321,335,0.65429688,-0.91641791
4,333,337,0.65820312,-0.97626113
6,343,349,0.68164062,-0.96561605
9,330,339,0.66210938,-0.94690265
13,319,332,0.6484375,-0.92168675
21,309,330,0.64453125,-0.87272727
28,298,326,0.63671875,-0.82822086
2,339,341,0.66601562,-0.98826979
9,327,336,0.65625,-0.94642857
3,347,350,0.68359375,-0.98285714
1,331,332,0.6484375,-0.9939759
11,327,338,0.66015625,-0.93491124
2,346,348,0.6796875,-0.98850575
13,327,340,0.6640625,-0.92352941
37,304,341,0.66601562,-0.7829912
43,297,340,0.6640625,-0.74705882
44,287,331,0.64648438,-0.73413897
61,264,325,0.63476562,-0.62461538
35,297,332,0.6484375,-0.78915663
60,270,330,0.64453125,-0.63636364
80,248,328,0.640625,-0.51219512
74,258,332,0.6484375,-0.55421687
49,282,331,0.64648438,-0.70392749
56,274,330,0.64453125,-0.66060606
38,298,336,0.65625,-0.77380952
44,278,322,0.62890625,-0.72670807
11,332,343,0.66992188,-0.93586006
4,330,334,0.65234375,-0.9760479
4,322,326,0.63671875,-0.97546012
6,338,344,0.671875,-0.96511628
60,280,340,0.6640625,-0.64705882
65,270,335,0.65429688,-0.6119403
13,328,341,0.66601562,-0.92375367
